abbrName	ncbiID	fullName	strain	forma	subspecies	varietas	species	speciessubgroup	norank_1897064	norank_232080	norank_254878	species group	speciesgroup	subgenus	genus	norank_34035	subtribe	norank_1535325	norank_1593277	norank_33084	norank_1113537	norank_1142503	norank_29197	norank_118884	tribe	norank_555406	norank_1648033	norank_1648038	subfamily	norank_319095	norank_359160	norank_147370	family	norank_469895	superfamily	norank_5863	norank_1924738	norank_75981	norank_337687	norank_5738	norank_207245	norank_104431	norank_43741	norank_37567	norank_43738	parvorder	norank_480117	norank_480118	infraorder	suborder	norank_7400	order	norank_142796	norank_159987	norank_355688	norank_1521260	norank_9263	norank_314147	norank_91561	norank_91835	norank_117569	norank_33850	norank_33846	norank_136419	norank_91836	norank_1549675	norank_33682	norank_1489922	norank_91888	norank_4734	norank_85604	superorder	norank_554915	norank_1476529	norank_543769	norank_1437010	norank_1489908	cohort	norank_186626	norank_9347	norank_1489872	norank_32519	norank_32525	norank_123369	norank_186634	norank_123368	norank_123367	norank_123366	norank_123365	norank_1489388	norank_186625	norank_1489341	infraclass	subclass	norank_1520881	norank_1437201	norank_7496	norank_1437197	norank_91827	norank_85512	class	norank_1280412	norank_71240	norank_42461	norank_715962	norank_715989	norank_3152	norank_2763	norank_404260	superclass	norank_436492	norank_1437183	norank_716546	norank_3208	norank_436491	norank_3398	norank_436489	norank_58024	norank_436486	norank_78536	norank_58023	norank_8492	norank_3193	norank_1329799	norank_131221	norank_32561	norank_8457	norank_32524	norank_32523	norank_1338369	norank_8287	norank_117571	norank_117570	norank_5878	norank_7776	norank_7742	subphylum	norank_1783275	norank_1798711	norank_68336	norank_1783257	norank_1783272	norank_716545	norank_1783270	norank_197562	norank_197563	phylum	norank_33634	norank_33630	norank_33511	norank_1206795	subkingdom	norank_88770	norank_1206794	norank_33317	norank_33213	norank_6072	kingdom	norank_33154	superkingdom	norank_131567	no rank	root
ncbi92002541	92002541	Acinetobacter radioresistens 92002541	92002541	92002541	92002541	92002541	40216	40216	40216	40216	40216	40216	40216	40216	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002542	92002542	Acinetobacter radioresistens 92002542	92002542	92002542	92002542	92002542	40216	40216	40216	40216	40216	40216	40216	40216	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002543	92002543	Acinetobacter radioresistens 92002543	92002543	92002543	92002543	92002543	40216	40216	40216	40216	40216	40216	40216	40216	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002544	92002544	Acinetobacter radioresistens 92002544	92002544	92002544	92002544	92002544	40216	40216	40216	40216	40216	40216	40216	40216	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002545	92002545	Acinetobacter radioresistens 92002545	92002545	92002545	92002545	92002545	40216	40216	40216	40216	40216	40216	40216	40216	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002546	92002546	Acinetobacter radioresistens 92002546	92002546	92002546	92002546	92002546	40216	40216	40216	40216	40216	40216	40216	40216	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002547	92002547	Acinetobacter radioresistens 92002547	92002547	92002547	92002547	92002547	40216	40216	40216	40216	40216	40216	40216	40216	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002548	92002548	Acinetobacter radioresistens 92002548	92002548	92002548	92002548	92002548	40216	40216	40216	40216	40216	40216	40216	40216	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002549	92002549	Acinetobacter sp. 92002549	92002549	92002549	92002549	92002549	40373	40373	40373	40373	40373	40373	40373	40373	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002550	92002550	Acinetobacter pittii 92002550	92002550	92002550	92002550	92002550	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002551	92002551	Acinetobacter pittii 92002551	92002551	92002551	92002551	92002551	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002552	92002552	Acinetobacter pittii 92002552	92002552	92002552	92002552	92002552	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002553	92002553	Acinetobacter pittii 92002553	92002553	92002553	92002553	92002553	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002554	92002554	Acinetobacter pittii 92002554	92002554	92002554	92002554	92002554	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002555	92002555	Acinetobacter pittii 92002555	92002555	92002555	92002555	92002555	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002556	92002556	Acinetobacter pittii 92002556	92002556	92002556	92002556	92002556	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002557	92002557	Acinetobacter pittii 92002557	92002557	92002557	92002557	92002557	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002558	92002558	Acinetobacter pittii 92002558	92002558	92002558	92002558	92002558	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002559	92002559	Acinetobacter pittii 92002559	92002559	92002559	92002559	92002559	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002560	92002560	Acinetobacter pittii 92002560	92002560	92002560	92002560	92002560	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002561	92002561	Acinetobacter pittii 92002561	92002561	92002561	92002561	92002561	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002562	92002562	Acinetobacter pittii 92002562	92002562	92002562	92002562	92002562	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002563	92002563	Acinetobacter pittii 92002563	92002563	92002563	92002563	92002563	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
ncbi92002564	92002564	Acinetobacter pittii 92002564	92002564	92002564	92002564	92002564	48296	48296	48296	48296	48296	909768	909768	909768	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	469	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	72274	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1236	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	2	131567	1
