abbrName	ncbiID	fullName	strain	forma	subspecies	species	species subgroup	species group	subgenus	genus	norank_1535325	norank_1593277	subtribe	norank_34035	norank_1113537	norank_118884	tribe	norank_2233855	norank_1648033	norank_2231382	norank_2231393	subfamily	norank_555406	norank_359160	norank_147370	norank_43741	family	norank_43738	superfamily	norank_5863	norank_337687	norank_480117	parvorder	norank_480118	infraorder	suborder	order	norank_159987	norank_33083	norank_355688	norank_314147	norank_33850	norank_9263	norank_91561	norank_91836	norank_91835	norank_1549675	norank_1489922	norank_33682	norank_91888	norank_4734	superorder	norank_142796	norank_554915	norank_1437010	norank_1489872	cohort	norank_9347	norank_123369	norank_32525	norank_123368	norank_123367	norank_123366	norank_123365	norank_1489388	norank_186625	norank_1489341	infraclass	subclass	norank_1520881	norank_1437201	norank_85512	class	norank_3152	norank_91827	norank_715962	norank_715989	norank_71240	norank_436492	norank_716546	norank_1437183	norank_436491	norank_3398	norank_436489	norank_58024	norank_436486	norank_78536	norank_8492	norank_58023	norank_1329799	norank_32561	norank_3193	norank_8457	norank_1783257	norank_32524	norank_32523	norank_1338369	superclass	norank_117571	norank_117570	norank_7776	norank_7742	subphylum	norank_716545	norank_5878	norank_197562	norank_112252	norank_68336	norank_1206795	norank_197563	phylum	norank_1783275	norank_33634	norank_33630	norank_1783270	norank_1798711	norank_33511	subkingdom	norank_88770	norank_1206794	norank_1783272	norank_33317	norank_33213	norank_6072	kingdom	norank_33154	superkingdom	root
ncbi448385	448385	Sorangium cellulosum So ce56	448385	448385	448385	56	56	56	56	39643	39643	39643	39643	39643	39643	39643	39643	39643	39643	39643	39643	39643	39643	39643	39643	39643	49	49	49	49	49	49	49	49	49	80812	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	68525	68525	68525	68525	68525	68525	68525	68525	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	1
ncbi43179	43179	Ictidomys tridecemlineatus	43179	43179	43179	43179	43179	43179	43179	1141640	1141640	1141640	1141640	1141640	1141640	1141640	337730	337730	337730	337730	337730	337726	337726	337726	337726	337726	55153	55153	55153	55153	55153	55153	55153	55153	55153	33553	9989	9989	9989	9989	314147	314147	314147	314147	314147	314147	314147	314147	314147	314147	314147	314146	314146	314146	1437010	1437010	1437010	9347	9347	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	32524	32523	1338369	8287	117571	117570	7776	7742	89593	89593	89593	89593	89593	89593	89593	89593	7711	7711	7711	7711	7711	7711	33511	33511	33511	33511	33511	33511	33213	6072	33208	33154	2759	1
ncbi109760	109760	Spizellomyces punctatus	109760	109760	109760	109760	109760	109760	109760	4815	4815	4815	4815	4815	4815	4815	4815	4815	4815	4815	4815	4815	4815	4815	4815	4815	34479	34479	34479	34479	34479	34479	34479	34479	34479	34479	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	34478	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	451435	112252	112252	112252	112252	4761	4761	4761	4761	4761	4761	4761	4761	4761	4761	4761	4761	4761	4761	4751	33154	2759	1
ncbi718229	718229	Sporormia fimetaria	718229	718229	718229	718229	718229	718229	718229	45136	45136	45136	45136	45136	45136	45136	45136	45136	45136	45136	45136	45136	45136	45136	45136	45136	55176	55176	55176	55176	55176	55176	55176	55176	55176	55176	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	92860	451868	451868	451868	451868	147541	147541	147541	715962	715962	715962	715962	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	716545	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	451864	451864	451864	451864	451864	451864	451864	4751	33154	2759	1
ncbi40563	40563	Sporobolomyces roseus	40563	40563	40563	40563	40563	40563	40563	5429	5429	5429	5429	5429	5429	5429	5429	5429	5429	5429	5429	5429	5429	5429	5429	5429	1799696	1799696	1799696	1799696	1799696	1799696	1799696	1799696	1799696	1799696	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	231213	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	162481	29000	29000	29000	29000	29000	29000	29000	29000	5204	5204	5204	5204	5204	5204	5204	451864	451864	451864	451864	451864	451864	451864	4751	33154	2759	1
ncbi34508	34508	Steinernema carpocapsae	34508	34508	34508	34508	34508	34508	34508	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	33253	33253	2082224	2082224	2082224	2082224	2082224	2082224	2082224	2082223	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi52066	52066	Steinernema feltiae	52066	52066	52066	52066	52066	52066	52066	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	33253	33253	2082224	2082224	2082224	2082224	2082224	2082224	2082224	2082223	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi37863	37863	Steinernema glaseri	37863	37863	37863	37863	37863	37863	37863	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	33253	33253	2082224	2082224	2082224	2082224	2082224	2082224	2082224	2082223	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi90984	90984	Steinernema monticolum	90984	90984	90984	90984	90984	90984	90984	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	33253	33253	2082224	2082224	2082224	2082224	2082224	2082224	2082224	2082223	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi90986	90986	Steinernema scapterisci	90986	90986	90986	90986	90986	90986	90986	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	34507	33253	33253	2082224	2082224	2082224	2082224	2082224	2082224	2082224	2082223	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi174720	174720	Strongyloides papillosus	174720	174720	174720	174720	174720	174720	174720	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6246	6246	2082224	2082224	2082224	2082224	2082224	2082224	2082224	2082223	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi7668	7668	Strongylocentrotus purpuratus	7668	7668	7668	7668	7668	7668	7668	7664	7664	7664	7664	7664	7664	7664	7664	7664	7664	7664	7664	7664	7664	7664	7664	7664	31181	31181	31181	31181	31181	31181	31181	31181	31181	31181	7675	7675	7675	7675	7675	7675	7675	7675	7675	7675	7675	7675	7675	7675	7675	7674	7674	7674	7674	7674	7674	7674	7674	7674	7674	7674	7674	7674	7674	7674	7674	7674	7638	7638	7638	7638	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7625	7624	7624	7624	7624	7624	7624	7624	7624	7624	7624	7624	7624	7624	7586	7586	7586	7586	7586	7586	33511	33511	33511	33511	33511	33511	33213	6072	33208	33154	2759	1
ncbi34506	34506	Strongyloides ratti	34506	34506	34506	34506	34506	34506	34506	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6246	6246	2082224	2082224	2082224	2082224	2082224	2082224	2082224	2082223	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi6248	6248	Strongyloides stercoralis	6248	6248	6248	6248	6248	6248	6248	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6246	6246	2082224	2082224	2082224	2082224	2082224	2082224	2082224	2082223	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi75913	75913	Strongyloides venezuelensis	75913	75913	75913	75913	75913	75913	75913	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6247	6246	6246	2082224	2082224	2082224	2082224	2082224	2082224	2082224	2082223	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	6300	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi40348	40348	Strongylus vulgaris	40348	40348	40348	40348	40348	40348	40348	40345	40345	40345	40345	40345	40345	40345	40345	40345	40345	40345	40345	1115675	1115675	1115675	1115675	1115675	27830	27830	27829	27829	27829	27829	27829	27829	27829	6308	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi641892	641892	Candidatus Sulcia muelleri DMIN	641892	641892	641892	336810	336810	336810	336810	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	336809	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	200644	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	117743	68336	68336	68336	976	976	976	976	1783270	1783270	1783270	1783270	1783270	1783270	1783270	1783270	1783270	1783270	1783270	1783270	2	1
ncbi273057	273057	Sulfolobus solfataricus P2	273057	273057	273057	2287	2287	2287	2287	2284	2284	2284	2284	2284	2284	2284	2284	2284	2284	2284	2284	2284	2284	2284	2284	2284	118883	118883	118883	118883	118883	118883	118883	118883	118883	118883	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	2281	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	183924	28889	1783275	1783275	1783275	1783275	1783275	1783275	1783275	1783275	1783275	1783275	1783275	1783275	1783275	1783275	1783275	2157	1
ncbi387093	387093	Sulfurovum sp. NBC37-1	387093	387093	387093	387093	387093	387093	387093	265570	265570	265570	265570	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	34035	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	29547	68525	68525	68525	68525	68525	68525	68525	68525	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	1
ncbi9823	9823	Sus scrofa	9823	9823	9823	9823	9823	9823	9823	9822	9822	9822	9822	9822	9822	9822	9822	9822	9822	9822	9822	9822	9822	9822	9822	9822	9821	9821	9821	9821	9821	9821	9821	9821	35497	35497	35497	35497	35497	35497	35497	35497	35497	91561	91561	91561	91561	91561	91561	91561	91561	314145	314145	314145	1437010	1437010	1437010	9347	9347	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	32524	32523	1338369	8287	117571	117570	7776	7742	89593	89593	89593	89593	89593	89593	89593	89593	7711	7711	7711	7711	7711	7711	33511	33511	33511	33511	33511	33511	33213	6072	33208	33154	2759	1
ncbi56780	56780	Syntrophus aciditrophicus SB	56780	56780	56780	316277	316277	316277	316277	43773	43773	43773	43773	43773	43773	43773	43773	43773	43773	43773	43773	43773	43773	43773	43773	43773	213468	213468	213468	213468	213468	213468	213468	213468	213468	213468	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	213462	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	28221	68525	68525	68525	68525	68525	68525	68525	68525	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	1
ncbi269084	269084	Synechococcus elongatus PCC 6301	269084	269084	269084	32046	32046	32046	32046	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1117	1117	1117	1117	1117	1798711	1798711	1798711	1798711	1798711	1783272	1783272	1783272	1783272	1783272	1783272	2	1
ncbi1140	1140	Synechococcus elongatus PCC 7942	1140	1140	1140	32046	32046	32046	32046	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1117	1117	1117	1117	1117	1798711	1798711	1798711	1798711	1798711	1783272	1783272	1783272	1783272	1783272	1783272	2	1
ncbi321327	321327	Synechococcus sp. JA-3-3Ab	321327	321327	321327	321327	321327	321327	321327	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890426	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1890424	1117	1117	1117	1117	1117	1798711	1798711	1798711	1798711	1798711	1783272	1783272	1783272	1783272	1783272	1783272	2	1
ncbi451379	451379	Syphacia muris	451379	451379	451379	451379	451379	451379	451379	412122	412122	412122	412122	412122	412122	412122	412122	412122	412122	412122	412122	412122	412122	412122	412122	412122	51026	51026	51025	51025	51025	51025	51025	51025	51025	51025	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	70426	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
